index,artist_name,artist_genres,album_name,track_name,All_genres,track_id,Popular,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,time_signature,valence
2299,Kehlani,pop,Again,Again,"['Kehlani', ['dance pop', 'pop', 'post-teen pop', 'r&b']]",5Qr7StTFbXhgHt9JlqJx0I,1,0.8370000000000001,0.662,220218,0.326,4,0.0985,-5.529,0.0293,95.926,4,0.634
7438,CLUBZ,latin,Destellos,Nagano,"['CLUBZ', ['latin alternative', 'latin rock', 'mexican indie', 'mexican rock'], ['beatdown']]",5qTnlwbe18VRvDJQYAreGW,1,0.0112,0.588,183813,0.7829999999999999,5,0.101,-5.7879999999999985,0.0421,79.49600000000002,4,0.8759999999999999
6816,Monsieur Periné,pop,Encanto Tropical,Bailar Contigo,"['Monsieur Periné', ['colombian pop', 'cumbia', 'gypsy jazz', 'latin', 'latin alternative', 'latin rock']]",4hi9OTFKomNUlAIhp1fmap,1,0.738,0.795,218773,0.623,1,0.141,-7.591,0.0488,101.01,4,0.679
1785,SLANDER,rap,Slow Motion,Slow Motion,"['SLANDER', ['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop edm']]",4IJJTkfEo5D4HJ9jqggc3Z,1,0.0436,0.486,206000,0.6759999999999999,4,0.0812,-8.377,0.0974,90.242,4,0.293
1721,Tee Grizzley,hip hop,Colors,Colors,"['Tee Grizzley', ['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",2uxkxtKbBvHKaERrn6IGUc,1,0.146,0.8,176797,0.794,10,0.128,-5.551,0.23,92.05,4,0.438
1584,Queen,rock,Bohemian Rhapsody (The Original Soundtrack),Keep Yourself Alive - Live at The Rainbow,"['Queen', ['glam rock', 'rock'], ['deep pop r&b', 'pop', 'r&b'], ['hip pop', 'lgbtq+ hip hop'], ['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical'], ['conscious hip hop', 'east coast hip hop', 'hip hop', 'hollywood', 'new jersey rap'], ['deep pop r&b', 'trap queen'], ['anime rock', 'j-division', 'j-rock'], ['strut'], ['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae'], ['la indie']]",6XJyZY2e0k9hZYV7T6TZkB,1,0.0194,0.308,236083,0.975,9,0.975,-5.894,0.173,138.974,4,0.295
1580,Shoreline Mafia,rap,OTXmas,Occupied (feat. Rob Vicious & Fenix Flexin),"['Shoreline Mafia', ['cali rap', 'trap music', 'underground hip hop', 'vapor trap']]",12bXacZZxwe6qkKwlm43a7,1,0.0548,0.8440000000000001,147627,0.723,7,0.15,-4.1389999999999985,0.246,85.01100000000002,4,0.552
1735,Hozier,pop,Nina Cried Power - EP,Moment's Silence (Common Tongue),"['Hozier', ['folk-pop', 'irish singer-songwriter', 'pop']]",6F980QL4axcqjJDMaV7Ew8,1,0.055,0.516,254840,0.593,0,0.111,-5.09,0.0252,76.018,4,0.53
2807,BEXEY,rap,GO GETTA,GO GETTA,"['BEXEY', ['dark trap', 'emo rap', 'underground hip hop', 'vapor trap']]",6GzPrIUIyvzccRVMVBK2Aa,1,0.0334,0.913,146939,0.574,1,0.119,-7.022,0.298,98.028,4,0.33
1579,Queen,rock,Bohemian Rhapsody (The Original Soundtrack),Crazy Little Thing Called Love - 2011 Remaster,"['Queen', ['glam rock', 'rock'], ['deep pop r&b', 'pop', 'r&b'], ['hip pop', 'lgbtq+ hip hop'], ['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical'], ['conscious hip hop', 'east coast hip hop', 'hip hop', 'hollywood', 'new jersey rap'], ['deep pop r&b', 'trap queen'], ['anime rock', 'j-division', 'j-rock'], ['strut'], ['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae'], ['la indie']]",0xqaviScnf68cFZf0caB4V,1,0.6729999999999999,0.626,163342,0.762,7,0.325,-6.846,0.0432,76.793,4,0.7659999999999999
2359,Carnage,house,Battered Bruised & Bloody,Overtime (feat. Sebastian Reynoso & KYLE),"['Carnage', ['edm', 'electronic trap', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop'], ['death metal', 'deathgrind', 'goregrind', 'swedish death metal'], ['brutal death metal', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'mathcore', 'technical death metal']]",4A7IwGhXmUCyrjPRZtOGcW,1,0.6709999999999999,0.687,187063,0.361,0,0.13,-9.541,0.255,136.039,4,0.293
6701,Coldplay,pop,Live In Buenos Aires,God Put A Smile Upon Your Face - Live In Buenos Aires,"['Coldplay', ['permanent wave', 'pop']]",2q8WO601qIwLwV4DgXDCiO,1,0.000615,0.345,274053,0.967,1,0.89,-4.687,0.0837,137.917,4,0.366
2345,Taska Black,rap,In Your Eyes,In Your Eyes,"['Taska Black', ['bass trap', 'edm', 'electronic trap', 'indie poptimism', 'pop edm', 'traprun', 'vapor soul', 'vapor twitch']]",1j3s6SE0wUgJfBULiHfgCv,1,0.17600000000000002,0.488,222609,0.644,6,0.107,-5.194,0.0361,137.916,4,0.165
1755,Derez De’Shon,rap,Pain,Hardaway,"['Derez De’Shon', ['atl trap', 'deep pop r&b', 'deep southern trap', 'trap music']]",25qhnRgAcImQWfaswqRkwN,1,0.118,0.537,236032,0.518,1,0.146,-5.987,0.188,132.52700000000002,4,0.4270000000000001
2793,KILLY,hip hop,KILLSTREAK,ANTI EVERYBODY,"['KILLY', ['canadian hip hop', 'trap music', 'underground hip hop', 'vapor trap']]",70QV2FCEWH7SZK6wZJtXLk,1,0.27,0.8759999999999999,156368,0.621,10,0.138,-6.6110000000000015,0.278,134.97799999999998,4,0.6970000000000001
2368,Ocean Park Standoff,pop,If You Were Mine,If You Were Mine,"['Ocean Park Standoff', ['la pop']]",3szbYyYgEBehQG7q0kv5qb,1,0.00989,0.6559999999999999,204380,0.773,8,0.436,-3.609,0.0297,120.056,4,0.406
6685,Ana Mena,pop,Index,Ahora Lloras Tú (feat. CNCO),"['Ana Mena', ['latin pop', 'latin viral pop', 'spanish pop']]",7soFqD1nuVVsc5MOvo13Ad,1,0.016,0.718,207000,0.9,7,0.0572,-4.31,0.0549,115.982,4,0.7659999999999999
2343,Mitski,pop,Be the Cowboy,A Pearl,"['Mitski', ['art pop', 'brooklyn indie', 'chamber pop', 'escape room', 'folk-pop', 'indie pop']]",3udrjWCXCBotzU2uQ05Zmx,1,0.0488,0.225,156146,0.639,8,0.112,-4.034,0.0299,83.632,4,0.226
2783,Mariah Carey,pop,Caution,With You,"['Mariah Carey', ['dance pop', 'pop', 'r&b', 'urban contemporary']]",5F13RMbVzqCHUQSo5KL3Ci,1,0.253,0.593,227587,0.391,8,0.0895,-7.5939999999999985,0.0584,74.67699999999998,4,0.141
2388,Skrizzly Adams,rock,Take a Sip,Take a Sip,"['Skrizzly Adams', ['heartland rock']]",3zgzbGes5o5X0ExPhj0zpl,1,0.00777,0.589,201886,0.86,8,0.18,-4.3,0.219,159.982,4,0.878
1569,Plies,rap,Rock,Rock,"['Plies', ['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary'], ['togolese pop']]",0QVISdPWRllAmoDBG3DEHU,1,0.0375,0.852,174653,0.691,6,0.0517,-5.175,0.139,61.115,4,0.6579999999999999
2774,B.o.B,hip hop,The Upside Down,Is It War,"['B.o.B', ['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop']]",7AQF5N3b0KpqcyvvtahQPW,1,0.136,0.622,120253,0.679,1,0.17600000000000002,-6.216,0.108,170.017,4,0.265
1720,Brett Young,country,Ticket To L.A.,Don’t Wanna Write This Song,"['Brett Young', ['contemporary country']]",0BteLcimTI0usYZ2L2zQaZ,1,0.19,0.507,228640,0.452,2,0.0841,-7.557,0.0377,150.217,4,0.224
1588,Mumford & Sons,pop,Delta,Picture You,"['Mumford & Sons', ['folk-pop', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']]",2Ol7kKQl9x3yCD1vA3B4xh,1,0.443,0.642,243236,0.52,6,0.153,-10.925,0.0822,159.88299999999995,4,0.32
1589,Queen,rock,Bohemian Rhapsody (The Original Soundtrack),Under Pressure - Remastered,"['Queen', ['glam rock', 'rock'], ['deep pop r&b', 'pop', 'r&b'], ['hip pop', 'lgbtq+ hip hop'], ['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical'], ['conscious hip hop', 'east coast hip hop', 'hip hop', 'hollywood', 'new jersey rap'], ['deep pop r&b', 'trap queen'], ['anime rock', 'j-division', 'j-rock'], ['strut'], ['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae'], ['la indie']]",5AZGbqiIK5t1jrWSPT7k8X,1,0.395,0.672,244485,0.6990000000000001,2,0.094,-7.831,0.0475,113.737,4,0.46
1666,Cole Swindell,country,All of It,Somebody's Been Drinkin',"['Cole Swindell', ['contemporary country', 'country', 'country road', 'modern country rock']]",3OBHpK5sbRBj3xQLCFcBLt,1,0.0169,0.481,225267,0.775,0,0.0978,-5.494,0.0597,136.035,4,0.273
1631,Quando Rondo,rap,Kiccin Shit,Kiccin Shit,"['Quando Rondo', ['trap music']]",68hgv2iUrYUKqK2tYtCa2Y,1,0.23,0.623,169895,0.667,0,0.232,-4.845,0.316,141.205,4,0.6940000000000001
1647,Moneybagg Yo,rap,Bet On Me,No Cutt (feat. Lil Baby),"['Moneybagg Yo', ['rap', 'southern hip hop', 'trap music']]",2pQ4sMgskv2XeGCInss0qB,1,0.0233,0.8,174758,0.583,5,0.234,-6.564,0.277,148.746,4,0.8109999999999999
2880,Tate McRae,pop,Shoulder to Shoulder,Shoulder to Shoulder,"['Tate McRae', ['indie cafe pop', 'pop']]",76wFsChKiVArTDbPk7R1C4,1,0.957,0.705,230182,0.411,2,0.104,-6.379,0.0256,110.015,4,0.197
4949,iKON,pop,Return,BEST FRIEND,"['iKON', ['k-pop', 'k-pop boy group'], ['gothic rock']]",5GB0hU37rKZNVsHMu7FOM9,1,0.19,0.457,230149,0.745,4,0.17,-4.0139999999999985,0.0864,67.92699999999999,5,0.568
4963,Koffee,r&b,Burning,Burning,"['Koffee', ['dancehall', 'modern reggae'], ['neo soul', 'new jack swing'], ['champeta']]",2ur8F1rb1lsxpZA9UJEDfl,1,0.311,0.735,181435,0.778,6,0.132,-3.1630000000000003,0.312,161.942,4,0.934
1651,Moneybagg Yo,rap,2 Heartless,Bigg Facts,"['Moneybagg Yo', ['rap', 'southern hip hop', 'trap music']]",3zSNtDSHNi3uJpQaxECLn7,1,0.00141,0.858,180013,0.61,7,0.113,-4.453,0.0998,140.062,4,0.252
1654,Dave Matthews Band,indie,Come Tomorrow,Samurai Cop (Oh Joy Begin),"['Dave Matthews Band', ['jam band', 'neo mellow', 'pop rock']]",69a3udBACapETLMsQaqm6i,1,0.038,0.565,262240,0.634,11,0.211,-4.998,0.0277,128.001,4,0.339
1662,Kane Brown,country,Experiment,One Night Only,"['Kane Brown', ['contemporary country', 'country road']]",5vA0VR0mosr9sj09P5Bo3g,1,0.16399999999999998,0.649,191787,0.595,6,0.112,-6.214,0.0325,77.99600000000002,4,0.6859999999999999
2355,Aldo Trujillo,latin,"A.D. Records en Vivo Desde Culiacan, Sinaloa - Primera Edicion",Con Olor a Cuero (En Vivo),"['Aldo Trujillo', ['corrido', 'regional mexican pop'], ['corrido']]",2F78JBS4EMA6vzMX6Dndk6,1,0.218,0.7509999999999999,201083,0.469,10,0.0701,-7.0870000000000015,0.0492,122.057,3,0.924
1705,Rejjie Snow,hip hop,Dear Annie,Egyptian Luvr (feat. Aminé and Dana Williams),"['Rejjie Snow', ['hip hop', 'irish hip hop', 'rap', 'uk alternative hip hop', 'underground hip hop']]",6t8GevE5R0ciW06AujEXXr,1,0.0553,0.8340000000000001,256613,0.591,10,0.07400000000000001,-7.542999999999998,0.305,104.944,4,0.9
2847,Chelsea Jade,pop,Personal Best,Laugh It Off,"['Chelsea Jade', ['electropop', 'metropopolis', 'nz pop']]",6UJUkIobRl4M2EIxOLZVti,1,0.0249,0.763,253330,0.524,0,0.117,-7.725,0.0759,93.998,4,0.411
5014,Ray Ben Rue,hip hop,Vintage Erotica,Vintage Erotica,"['Ray Ben Rue', ['chillhop']]",6BrwbWbyecVwH7twX6pbm7,1,0.204,0.7829999999999999,133600,0.318,9,0.0799,-11.103,0.366,74.992,4,0.696
1600,Demun Jones,rap,Jones In Ya Speaker,Campfire Cologne,"['Demun Jones', ['country rap', 'redneck']]",1fslCOmxtyPvE55p3KVTWY,1,0.129,0.642,196227,0.8059999999999999,6,0.193,-5.86,0.141,149.94299999999996,4,0.59
1594,G Herbo,rap,Swervo,Catch Up (feat. Chief Keef),"['G Herbo', ['chicago rap', 'drill', 'rap', 'southern hip hop', 'trap music', 'vapor trap']]",1ARwts1jW4Jofcc8COstc2,1,0.0786,0.62,190720,0.667,1,0.0654,-4.971,0.22,136.119,4,0.274
5125,De Hofnar,house,Moving On,Moving On,"['De Hofnar', ['deep house', 'deep tropical house', 'groove room', 'house', 'tropical house']]",0KeSloexkTju3MZOueaQKs,1,0.136,0.797,179585,0.732,7,0.0891,-6.51,0.0347,113.991,4,0.809
2824,Ghostemane,rap,N / O / I / S / E,Trench Coat,"['Ghostemane', ['dark trap', 'underground hip hop']]",67lnnsYIuwF3cFmweH0DgS,1,0.26,0.851,162614,0.634,11,0.0766,-8.672,0.196,135.017,4,0.0399
5128,Jay Hardway,house,Let Me Tell You Something,Let Me Tell You Something,"['Jay Hardway', ['big room', 'deep big room', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']]",1wbxyHXIOwLCUEFPBP5IzC,1,0.0105,0.599,158814,0.826,6,0.196,-3.778,0.146,128.018,4,0.649
1783,Trippie Redd,rap,LIFE'S A TRIP,Underwater FlyZone,"['Trippie Redd', ['rap', 'trap music']]",1yQ2jDB77soMtb7Z5FQkRb,1,0.927,0.458,348000,0.104,9,0.108,-19.885,0.029,100.059,4,0.308
2373,Manila Killa,house,Run Away,Run Away,"['Manila Killa', ['edm', 'electropop', 'indie electro-pop', 'pop edm', 'vapor soul', 'vapor twitch']]",57silVtrWHoiTZzfic9yt3,1,0.00253,0.588,188000,0.7879999999999999,0,0.121,-9.026,0.0411,104.987,4,0.109
2484,joan,rock,i loved you first,i loved you first,"['joan', ['banda', 'grupera', 'norteno', 'ranchera', 'regional mexican'], ['rock'], ['electropop', 'hopebeat', 'indie electro-pop', 'indie poptimism'], ['corrido', 'regional mexican pop'], ['american folk revival', 'folk', 'folk rock', 'folk-pop', 'singer-songwriter', 'traditional folk'], ['folk', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter'], ['folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'singer-songwriter', 'traditional folk'], ['cantautor', 'nueva cancion', 'spanish pop', 'trova'], ['folk-pop', 'indie folk', 'new americana']]",3FpEXAupLwCHwzeUBxF99S,1,0.0862,0.556,227068,0.276,0,0.0999,-9.603,0.0269,75.02,4,0.21600000000000005
2312,Sheck Wes,rap,MUDBOY,Gmail,"['Sheck Wes', ['rap', 'trap music', 'underground hip hop', 'vapor trap']]",1oU2vrVzQxqoZJZSw80Ven,1,0.07,0.763,216947,0.708,8,0.13,-6.2970000000000015,0.134,160.035,4,0.732
1832,Summer Walker,r&b,Last Day Of Summer,BP,"['Summer Walker', ['alternative r&b', 'deep pop r&b', 'indie r&b', 'pop', 'r&b']]",7B1c8GzIeRVfuU7pqgmBaR,1,0.7290000000000001,0.355,109413,0.311,8,0.206,-11.543,0.104,75.84899999999998,1,0.227
5391,Mahalia,r&b,Proud of Me (feat. Little Simz),Proud of Me (feat. Little Simz),"['Mahalia', ['alternative r&b', 'indie anthem-folk', 'indie r&b', 'r&b', 'uk contemporary r&b'], ['gospel'], ['south african gospel'], ['neo-singer-songwriter']]",1s6peZNxETxrrfMrveNZW8,1,0.4920000000000001,0.659,215862,0.6729999999999999,4,0.472,-5.733,0.16,86.97399999999998,4,0.7020000000000001
1834,Pi’erre Bourne,hip hop,Hacked My Instagram,Hacked My Instagram,"['Pi’erre Bourne', ['underground hip hop', 'vapor trap']]",47H8NFQgMR0mAX6eiJSc5r,1,0.0151,0.6990000000000001,120778,0.528,2,0.239,-7.489,0.0692,81.582,4,0.171
1836,Wallows,rock,Spring EP,It's Only Right,"['Wallows', ['modern rock', 'pop']]",49shtsiVxakpVGxSltpgjX,1,0.00222,0.447,274520,0.6629999999999999,11,0.127,-7.399,0.033,153.87,4,0.456
1867,Eric Church,country,Desperate Man,Drowning Man,"['Eric Church', ['contemporary country', 'country', 'country road', 'modern country rock']]",5x6kpKKVTRqksq4g7orx5A,1,0.825,0.5489999999999999,227813,0.33,2,0.172,-9.28,0.0522,80.483,4,0.337
2399,Leven Kali,r&b,Nunwrong With A Lil Good Lovin',Nunwrong,"['Leven Kali', ['alternative r&b', 'indie r&b', 'r&b', 'trap soul']]",708tNyhEmoEsAqD6lux7gz,1,0.478,0.621,187551,0.475,9,0.153,-8.07,0.0402,130.03,4,0.149
2729,Six,rap,Six: The Musical (Studio Cast Recording),Haus of Holbein,"['Six', ['dark trap', 'emo rap', 'underground hip hop', 'vapor trap'], ['dream pop', 'el paso indie', 'shoegaze'], ['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music'], ['show tunes'], ['antiviral pop', 'comic', 'otacore'], ['alternative metal', 'alternative rock', 'nu metal', 'pop punk', 'pop rock', 'post-grunge'], ['emo', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'screamo'], ['punk', 'rock'], ['brostep', 'canadian electronic', 'complextro', 'edm', 'electro house', 'electro trash', 'electronic trap', 'zapstep']]",4IQRq6GGOmHIXBdwRFVEdo,1,0.0347,0.669,126871,0.667,5,0.324,-6.534,0.157,150.134,4,0.851
1862,Quando Rondo,rap,Life After Fame,Forever (feat. YoungBoy Never Broke Again and Shy Glizzy),"['Quando Rondo', ['trap music']]",2qTpZ82ksYHktuw5u94MVu,1,0.0689,0.7509999999999999,175099,0.816,0,0.0969,-3.503,0.109,82.48899999999998,4,0.447
2771,Mario,pop,Dancing Shadows,Care for You,"['Mario', ['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'], ['r&b', 'urban contemporary'], ['latin pop', 'mexican pop'], ['corrido', 'deep regional mexican', 'norteno', 'regional mexican', 'regional mexican pop'], ['focus'], ['urban contemporary']]",3cW7ETAXGDAM2aNN45DuNq,1,0.693,0.5579999999999999,212688,0.461,1,0.102,-7.592,0.0442,137.892,4,0.263
1853,Tee Grizzley,hip hop,Still My Moment,Bitches On Bitches (feat. Lil Pump),"['Tee Grizzley', ['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",6DdR2b4L4XByiSirQ5tTa3,1,0.325,0.91,192000,0.6609999999999999,7,0.149,-6.999,0.122,120.044,4,0.763
6624,Tom Walker,folk,Leave a Light On (Cheat Codes Remix),Leave a Light On - Cheat Codes Remix,"['Tom Walker', ['indie anthem-folk', 'pop']]",3Pcwqocc2lR5WjgPRS8I1a,1,0.0668,0.815,185527,0.643,5,0.237,-5.975,0.0465,127.997,4,0.833
2318,Kasbo,house,Places We Don't Know,Snow In Gothenburg,"['Kasbo', ['catstep', 'edm', 'electropop', 'indie electro-pop', 'indie poptimism', 'pop edm', 'swedish electropop', 'vapor soul', 'vapor twitch']]",4IbcdVjkNp0EmHvObb0FIK,1,0.3,0.393,223219,0.632,5,0.3670000000000001,-8.118,0.0378,100.056,4,0.156
1849,Blac Youngsta,rap,223,Heavy Camp (feat. Travis Scott),"['Blac Youngsta', ['rap', 'southern hip hop', 'trap music']]",5lBzjMCr2QRoNlleZq6l7P,1,0.0531,0.726,194590,0.5760000000000001,11,0.0713,-10.365,0.134,159.12,4,0.129
2331,BROCKHAMPTON,hip hop,iridescence,WEIGHT,"['BROCKHAMPTON', ['boy band', 'hip hop', 'pop rap', 'rap']]",6tGwDY47NZVeQ5X83HDK6u,1,0.114,0.451,260093,0.746,9,0.297,-6.78,0.187,160.259,4,0.273
2419,"Tyler, The Creator",hip hop,Music Inspired by Illumination & Dr. Seuss' The Grinch,Big Bag,"['Tyler, The Creator', ['hip hop', 'rap']]",1flloiRJOCenDSSjnuHGln,1,0.00608,0.675,85413,0.5589999999999999,10,0.0843,-9.003,0.106,117.845,4,0.6679999999999999
1824,Luke Combs,country,Beautiful Crazy (feat. Leon Bridges) [Live],Beautiful Crazy (feat. Leon Bridges) - Live,"['Luke Combs', ['contemporary country', 'country road']]",4uI6wu9V3heWDqweerxJYF,1,0.623,0.41,186419,0.485,11,0.196,-6.362,0.0284,149.882,3,0.23
5593,Yeimy,latin,La Reina del Flow (Música de la Serie de Televisión Original),De Donde Vengo,"['Yeimy', ['reggaeton flow']]",5TCU3QwfedotKvFdxD6S6B,1,0.15,0.845,185139,0.5579999999999999,0,0.342,-9.488,0.16399999999999998,95.005,4,0.597
2391,mommy,hip hop,Inaudible,soupeddd!,"['mommy', ['chillhop', 'lo-fi beats'], ['art pop', 'electropop', 'folk-pop', 'indie folk', 'indie pop', 'modern rock', 'preverb', 'small room']]",62xQco2cuJXsqeercpl6jx,1,0.7070000000000001,0.54,189000,0.268,5,0.1,-13.594,0.124,74.959,4,0.5379999999999999
1791,YG,rap,STAY DANGEROUS,TOO BRAZY (feat. Mozzy),"['YG', ['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music'], ['drill'], ['baltimore hip hop']]",6LY76noIpnHZc1oEEnFqUh,1,0.0221,0.918,210240,0.562,11,0.0849,-8.146,0.394,100.013,4,0.498
1823,NAV,hip hop,RECKLESS,EAT (feat. Gunna),"['NAV', ['canadian hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music'], ['punjabi pop']]",4JjerUTEnRGocSRT74VsaH,1,0.0353,0.925,202213,0.736,1,0.0966,-6.263,0.132,147.013,4,0.493
1800,Jay Critch,rap,Hood Favorite,Smutty - Intro,"['Jay Critch', ['nyc rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']]",56ArdfWEIJsSlcEe9tFF4T,1,0.449,0.879,174621,0.6890000000000001,7,0.12,-6.77,0.0749,99.064,4,0.899
7667,Joshua Hyslop,pop,No Roots,No Roots,"['Joshua Hyslop', ['acoustic pop', 'canadian folk', 'chamber pop', 'folk-pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana']]",1TE21NTIHAUUOVd1GVXNOw,1,0.821,0.645,220595,0.326,11,0.166,-13.062,0.033,113.012,4,0.7490000000000001
1557,Shordie Shordie,hip hop,Captain Hook,Voice Mail,"['Shordie Shordie', ['baltimore hip hop', 'cali rap']]",52qBYCKnouYS2nYgJO2B3H,1,0.12,0.75,163424,0.324,0,0.0659,-14.567,0.5670000000000001,153.14,4,0.59
2305,88GLAM,hip hop,88GLAM2,Racks (feat. Gunna),"['88GLAM', ['canadian hip hop', 'rap', 'southern hip hop', 'trap music', 'trap soul', 'vapor trap']]",3uy6aRVhLuKy85EJoffsUM,1,0.31,0.7440000000000001,208520,0.478,1,0.107,-6.295,0.0524,122.033,4,0.247
2317,ODESZA,house,A Moment Apart (Deluxe Edition),Just A Memory (feat. Regina Spektor),"['ODESZA', ['chillwave', 'ninja', 'tropical house']]",0mfSivZmglC3Hfn0NzssOY,1,0.619,0.447,236795,0.301,0,0.0592,-7.051,0.0302,120.123,4,0.0532
3184,Palaye Royale,rock,Boom Boom Room (Side B),You'll Be Fine,"['Palaye Royale', ['modern alternative rock', 'modern rock', 'pop punk', 'vegas indie']]",3KmuRpdh3UDv9GHyO8SmgB,1,0.0139,0.27,213395,0.931,1,0.218,-5.016,0.232,124.608,4,0.446
3257,Fit For A King,rock,The Price of Agony,The Price of Agony,"['Fit For A King', ['christian rock', 'melodic metalcore', 'metalcore', 'post-screamo', 'screamo']]",1ZpKyES3kDQwqamuPMmUqu,1,3.58e-06,0.349,287999,0.95,1,0.0716,-4.351,0.102,187.955,4,0.401
3255,Mac Ayres,r&b,Something to Feel,Roses,"['Mac Ayres', ['alternative r&b', 'indie r&b']]",0ABtEGkZgxAnJOCKVVhr29,1,0.703,0.596,272500,0.382,2,0.122,-10.832,0.0527,80.37100000000002,4,0.276
2219,Kodak Black,hip hop,Dying To Live,Malcolm X.X.X.,"['Kodak Black', ['miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",6JXFDTCAIe5FfiiQYeMgh3,1,0.46,0.47,195675,0.721,5,0.648,-5.864,0.399,169.572,4,0.348
3217,Dax,hip hop,It's Different Now,All Night Long,"['Dax', ['canadian hip hop', 'ottawa rap'], ['minimal dub', 'tech house', 'techno'], ['british experimental', 'gothic rock']]",1BX6hVdmUu7x0kHn28Z50q,1,0.14,0.725,192018,0.687,0,0.121,-7.928,0.0668,149.97299999999996,4,0.14
3251,William Singe,pop,Please,Please,"['William Singe', ['deep pop r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']]",2mtjE61KBNeAeMFSm8O9Kp,1,0.157,0.6729999999999999,180659,0.602,7,0.104,-6.132999999999999,0.139,139.839,4,0.399
2298,Gavin James,pop,Only Ticket Home,Always,"['Gavin James', ['australian pop', 'indie cafe pop', 'neo mellow', 'pop', 'viral pop']]",1omCB9Mch8tYugUptnJ0vw,1,0.0509,0.381,247843,0.481,4,0.1,-5.82,0.0365,123.09,4,0.162
2313,Smino,r&b,Coupe Se' Yern,Coupe Se' Yern,"['Smino', ['alternative r&b', 'hip hop', 'pop rap', 'rap', 'underground hip hop']]",2UslPu1Jo7jIiUchu9QvPv,1,0.168,0.8420000000000001,151144,0.535,9,0.0927,-8.472999999999999,0.461,76.983,4,0.713
3183,Perdidos De Sinaloa,pop,Estas Perdida,Lo Que Yo Sentia,"['Perdidos De Sinaloa', ['regional mexican pop']]",4peVoP9LSuv0gaZv8kY4hj,1,0.598,0.585,217850,0.573,0,0.0787,-5.136,0.028,145.862,4,0.6459999999999999
6858,ILIRA,pop,GET OFF MY D!CK,GET OFF MY D!CK,"['ILIRA', ['albanian pop']]",6BFSpfwe003HLps1y1DA7k,1,0.0138,0.7090000000000001,170667,0.6729999999999999,7,0.0961,-5.291,0.0452,109.981,4,0.561
2222,La Fiera de Ojinaga,pop,La Boca Les Callamos,La Boca Les Callamos,"['La Fiera de Ojinaga', ['regional mexican pop']]",5voFmACpESnf6yQvkhMquC,1,0.294,0.6940000000000001,164651,0.878,8,0.376,-3.583,0.0375,118.277,4,0.902
7024,Coldplay,pop,Live In Buenos Aires,Adventure Of A Lifetime - Live In Buenos Aires,"['Coldplay', ['permanent wave', 'pop']]",3ERJLifTcWBFNZRl6QAqEC,1,0.00297,0.476,306547,0.952,9,0.777,-5.472,0.0884,111.98,4,0.275
4038,Novo Amor,folk,Birthplace,Birthplace,"['Novo Amor', ['ambient folk', 'chamber pop', 'folk-pop', 'indie anthem-folk', 'indie folk']]",2tSjhsJNIMBjNpnapXnd7y,1,0.954,0.7440000000000001,190573,0.329,1,0.0971,-9.869,0.0312,125.629,4,0.389
3230,Flovry,rock,Car Radio,Car Radio,"['Flovry', ['lo-fi beats']]",3yM1SaSngFZCla4gOOUn2a,1,0.65,0.479,162016,0.452,4,0.379,-14.67,0.149,52.294,3,0.152
